"manifestação movimento interditado sentido próximo masp evite","Evento Social",2,"Av. Paulista, São Paulo - SP, Brazil",-23.5632103,-46.6542503,"11/08/2017 10:04        ","['manifestação', 'movimento', 'interditado', 'sentido', 'próximo', 'masp', 'evite']"
"olá favor contato polócia militar respeito obrigado","Irrelevante",0,"","","","11/08/2017 09:55        ","['olá', 'favor', 'contato', 'polócia', 'militar', 'respeito', 'obrigado']"
"olá favor grátis solicitar semafórica agradecemos contato","Irrelevante",0,"","","","11/08/2017 08:56        ","['olá', 'favor', 'grátis', 'solicitar', 'semafórica', 'agradecemos', 'contato']"
"olá solicitação favor portal sp selecione serviço obrigado","Irrelevante",0,"","","","11/08/2017 08:54       ","['olá', 'solicitação', 'favor', 'portal', 'sp', 'selecione', 'serviço', 'obrigado']"
"olá favor solicite fiscalização ligando grátis serviço agradecemos contato","Irrelevante",0,"","","","11/08/2017 08:50       ","['olá', 'favor', 'solicite', 'fiscalização', 'ligando', 'grátis', 'serviço', 'agradecemos', 'contato']"
"sentido duplo circulação implantado via leopoldina sábado informe","Irrelevante",0,"","","","10/08/2017 23:30         ","['sentido', 'duplo', 'circulação', 'implantado', 'via', 'leopoldina', 'sábado', 'informe']"
"cet altera circulação via leopoldina sábado","Irrelevante",0,"","","","10/08/2017 22:00         ","['cet', 'altera', 'circulação', 'via', 'leopoldina', 'sábado']"
"referente manifestação vdto junto liberada","Irrelevante",0,"","","","10/08/2017 18:30         ","['referente', 'manifestação', 'vdto', 'junto', 'liberada']"
"manifestação vdto junto camara interditado evite","Evento Social",2,"","","","10/08/2017 17:05         ","['manifestação', 'vdto', 'junto', 'camara', 'interditado', 'evite']"
"desde inócio visam transmitir orientações educativas feitas","Irrelevante",0,"","","","10/08/2017 16:40         ","['desde', 'inócio', 'visam', 'transmitir', 'orientações', 'educativas', 'feitas']"
"olá favor mapa funcionamento outras sobre obrigado","Irrelevante",0,"","","","10/08/2017 15:59       ","['olá', 'favor', 'mapa', 'funcionamento', 'outras', 'sobre', 'obrigado']"
"olá favor grátis solicitações sobre capital obrigada","Irrelevante",0,"","","","10/08/2017 15:02        ","['olá', 'favor', 'grátis', 'solicitações', 'sobre', 'capital', 'obrigada']"
"olá favor grátis portal sp agradecemos contato","Irrelevante",0,"","","","10/08/2017 12:04        ","['olá', 'favor', 'grátis', 'portal', 'sp', 'agradecemos', 'contato']"
"respeite sinalização existe organizar orientar auxiliar permitindo seguran","Irrelevante",0,"","","","10/08/2017 12:00        ","['respeite', 'sinalização', 'existe', 'organizar', 'orientar', 'auxiliar', 'permitindo', 'seguran']"
"motorista sempre use setas motorista lado trás pedestre possam saber pretende","Irrelevante",0,"","","","10/08/2017 10:00        ","['motorista', 'sempre', 'use', 'setas', 'motorista', 'lado', 'trás', 'pedestre', 'possam', 'saber', 'pretende']"
"sentido liberada guilherme zl","Irrelevante",0,"Av. Marginal Tietê, São Paulo - SP, Brazil",-23.5179509,-46.64946399999999,"10/08/2017 09:45        ","['sentido', 'liberada', 'guilherme', 'zl']"
"olá favor grátis solicite obrigado","Irrelevante",0,"","","","10/08/2017 09:11        ","['olá', 'favor', 'grátis', 'solicite', 'obrigado']"
"olá solicite fiscalização ligando grátis serviço agradecemos contato","Irrelevante",0,"","","","10/08/2017 09:10        ","['olá', 'solicite', 'fiscalização', 'ligando', 'grátis', 'serviço', 'agradecemos', 'contato']"
"olá favor grátis solicite semafórica agradecemos contato","Irrelevante",0,"","","","10/08/2017 09:08        ","['olá', 'favor', 'grátis', 'solicite', 'semafórica', 'agradecemos', 'contato']"
"olá favor solicite ligando grátis serviço agradecemos contato","Irrelevante",0,"","","","10/08/2017 09:07       ","['olá', 'favor', 'solicite', 'ligando', 'grátis', 'serviço', 'agradecemos', 'contato']"
"olá favor grátis solicite semafórica obrigado","Irrelevante",0,"","","","10/08/2017 09:03        ","['olá', 'favor', 'grátis', 'solicite', 'semafórica', 'obrigado']"
"olá favor grátis solicitar serviços sobre capital obrigado","Irrelevante",0,"","","","10/08/2017 08:59        ","['olá', 'favor', 'grátis', 'solicitar', 'serviços', 'sobre', 'capital', 'obrigado']"
"sentido único próximo via liberada relação incêndio","Irrelevante",0,"r caraóbas","","","10/08/2017 07:59        ","['sentido', 'único', 'próximo', 'via', 'liberada', 'relação', 'incêndio']"
"sentido interditado guilherme evite zl","Evento Urbano",3,"Av. Marginal Tietê, São Paulo - SP, Brazil",-23.5179509,-46.64946399999999,"10/08/2017 07:11        ","['sentido', 'interditado', 'guilherme', 'evite', 'zl']"
"incêndio interditado sentido único próximo evite","Acidente",1,"r caraóbas","","","10/08/2017 07:06         ","['incêndio', 'interditado', 'sentido', 'único', 'próximo', 'evite']"
"usar celular enquanto dirige desvia atenção aumenta risco acidentes preserve vida","Irrelevante",0,"","","","09/08/2017 23:30          ","['usar', 'celular', 'enquanto', 'dirige', 'desvia', 'atenção', 'aumenta', 'risco', 'acidentes', 'preserve', 'vida']"
"bomretiro monitorado duração prevista saiba","Evento Urbano",3,"","","","09/08/2017 22:00         ","['bomretiro', 'monitorado', 'duração', 'prevista', 'saiba']"
"monitorado realização jogo interdições","Evento Social",2,"","","","09/08/2017 19:00          ","['monitorado', 'realização', 'jogo', 'interdições']"
"referente manifestação liberada","Irrelevante",0,"Av. Paulista, 2439 - Bela Vista, São Paulo - SP, 01311-300, Brazil",-23.5562126,-46.6624787,"09/08/2017 18:42       ","['referente', 'manifestação', 'liberada']"
"liberada relação manifestação","Irrelevante",0,"Av. Brasil - Jardins, São Paulo - SP, Brazil",-23.571617,-46.6697376,"09/08/2017 18:27        ","['liberada', 'relação', 'manifestação']"
"referente manifestação manifestantes bloqueiam sentido paraóso junto al rocha evite","Evento Social",2,"Av. Paulista, São Paulo - SP, Brazil",-23.5632103,-46.6542503,"09/08/2017 18:23       ","['referente', 'manifestação', 'manifestantes', 'bloqueiam', 'sentido', 'paraóso', 'junto', 'al', 'rocha', 'evite']"
"manifestação interditado sentido junto masp evite","Evento Social",2,"Av. Paulista, São Paulo - SP, Brazil",-23.5632103,-46.6542503,"09/08/2017 18:14          ","['manifestação', 'interditado', 'sentido', 'junto', 'masp', 'evite']"
"liberada relação manifestação","Irrelevante",0,"Rua Vergueiro, São Paulo - SP, Brazil",-23.5927791,-46.6211797,"09/08/2017 17:42        ","['liberada', 'relação', 'manifestação']"
"manifestação interditado altura alameda monteiro sentido evite","Evento Social",2,"Av. Brasil - Jardim America, Taboão da Serra - SP, Brazil",-23.6081128,-46.7732257,"09/08/2017 17:37      ","['manifestação', 'interditado', 'altura', 'alameda', 'monteiro', 'sentido', 'evite']"
"manifestação interditado sentido centro altura beneficência portuguesa evite","Evento Social",2,"Rua Vergueiro, São Paulo - SP, Brazil",-23.5927791,-46.6211797,"09/08/2017 17:18         ","['manifestação', 'interditado', 'sentido', 'centro', 'altura', 'beneficência', 'portuguesa', 'evite']"
"olá favor grátis solicite obrigado","Irrelevante",0,"","","","09/08/2017 16:24        ","['olá', 'favor', 'grátis', 'solicite', 'obrigado']"
"complexo viário interditado serviços","Evento Urbano",3,"","","","09/08/2017 16:00        ","['complexo', 'viário', 'interditado', 'serviços']"
"irritantemesmoìä motorista apressado trás fica buzinando pedindo passagem","Irrelevante",0,"","","","09/08/2017 14:40          ","['irritantemesmoìä', 'motorista', 'apressado', 'trás', 'fica', 'buzinando', 'pedindo', 'passagem']"
"conhece canal youtube inscreva","Irrelevante",0,"","","","09/08/2017 12:00          ","['conhece', 'canal', 'youtube', 'inscreva']"
"situações inesperadas pneu furado agentes cet ruas sempre dispostos ajudar","Irrelevante",0,"","","","09/08/2017 11:04          ","['situações', 'inesperadas', 'pneu', 'furado', 'agentes', 'cet', 'ruas', 'sempre', 'dispostos', 'ajudar']"
"sentido centro liberada relação manifestação","Irrelevante",0,"Av. Brigadeiro Luís Antônio, São Paulo - SP, Brazil",-23.5694996,-46.650778,"11/08/2017 11:28         ","['sentido', 'centro', 'liberada', 'relação', 'manifestação']"
"tarde informação cadastrada cet agradece contato","Irrelevante",0,"","","","19/08/2017 17:36          ","['tarde', 'informação', 'cadastrada', 'cet', 'agradece', 'contato']"
"monitorado comemoração aniversário","Evento Social",2,"","","","19/08/2017 16:00        ","['monitorado', 'comemoração', 'aniversário']"
"interditado sábado inauguração sesc","Evento Social",2,"Estr. de Maio - Jardim Ferreira, Embu das Artes - SP, Brazil",-23.6313975,-46.8363152,"19/08/2017 12:00        ","['interditado', 'sábado', 'inauguração', 'sesc']"
"êãð motoristas táxi preto têm comparecer dtp aderir novo prazo pagamento outorga","Irrelevante",0,"","","","19/08/2017 10:00          ","['êãð', 'motoristas', 'táxi', 'preto', 'têm', 'comparecer', 'dtp', 'aderir', 'novo', 'prazo', 'pagamento', 'outorga']"
"sentido próximo transamérica via liberada relação interferência","Irrelevante",0,"Av. Guido Caloi, São Paulo - SP, Brazil",-23.6558076,-46.72433669999999,"19/08/2017 07:02       ","['sentido', 'próximo', 'transamérica', 'via', 'liberada', 'relação', 'interferência']"
"interferência sentido próximo transamérica ocupa duas faixas evite","Evento Urbano",3,"Av. Guido Caloi, São Paulo - SP, Brazil",-23.6558076,-46.72433669999999,"19/08/2017 05:05      ","['interferência', 'sentido', 'próximo', 'transamérica', 'ocupa', 'duas', 'faixas', 'evite']"
"olá informação cadastrada agradecemos contato","Irrelevante",0,"","","","19/08/2017 00:43        ","['olá', 'informação', 'cadastrada', 'agradecemos', 'contato']"
"disponóveis gratuitamente lojas virtuais sistemas operacionais android ios windows adquira","Irrelevante",0,"","","","18/08/2017 23:30         ","['disponóveis', 'gratuitamente', 'lojas', 'virtuais', 'sistemas', 'operacionais', 'android', 'ios', 'windows', 'adquira']"
"liberada referente interferência após","Irrelevante",0,"Via Prof. Simão Faiguenboim, São Paulo - SP, Brazil",-23.6238635,-46.709926,"18/08/2017 22:07         ","['liberada', 'referente', 'interferência', 'após']"
"monitorado aniversário madalena sábado veja","Evento Social",2,"","","","18/08/2017 22:00        ","['monitorado', 'aniversário', 'madalena', 'sábado', 'veja']"
"interferência interditado faixa expressa sentido castelo após","Evento Urbano",3,"Via Prof. Simão Faiguenboim, São Paulo - SP, Brazil",-23.6238635,-46.709926,"18/08/2017 21:22         ","['interferência', 'interditado', 'faixa', 'expressa', 'sentido', 'castelo', 'após']"
"noite solicitação cadastrada agradecemos colaboração","Irrelevante",0,"","","","18/08/2017 19:32         ","['noite', 'solicitação', 'cadastrada', 'agradecemos', 'colaboração']"
"olá solicitar fiscalização favor momento infração agradecemos contato","Irrelevante",0,"","","","18/08/2017 18:07      ","['olá', 'solicitar', 'fiscalização', 'favor', 'momento', 'infração', 'agradecemos', 'contato']"
"via liberada relação interferência zl","Irrelevante",0,"R. Pires do Rio - Belenzinho, São Paulo - SP, Brazil",-23.5465631,-46.6011807,"18/08/2017 17:18       ","['via', 'liberada', 'relação', 'interferência', 'zl']"
"interferência meio interditado faixa sentido centro zl","Evento Urbano",3,"R. Pires do Rio - Belenzinho, São Paulo - SP, Brazil",-23.5465631,-46.6011807,"18/08/2017 16:24         ","['interferência', 'meio', 'interditado', 'faixa', 'sentido', 'centro', 'zl']"
"via liberada relação interferência","Irrelevante",0,"Av. Inajar de Souza, São Paulo - SP, Brazil",-23.4742664,-46.670079,"18/08/2017 16:05       ","['via', 'liberada', 'relação', 'interferência']"
"circulação via zona alterada sábado","Irrelevante",0,"","","","18/08/2017 16:00          ","['circulação', 'via', 'zona', 'alterada', 'sábado']"
"olá informação registrada providencia agradecemos contato","Irrelevante",0,"","","","18/08/2017 14:53          ","['olá', 'informação', 'registrada', 'providencia', 'agradecemos', 'contato']"
"motoristas táxi preto têm comparecer dtp aderir novo prazo pagamento outorga","Irrelevante",0,"","","","18/08/2017 14:00          ","['motoristas', 'táxi', 'preto', 'têm', 'comparecer', 'dtp', 'aderir', 'novo', 'prazo', 'pagamento', 'outorga']"
"bomseriase respeitassem vagas idosos pessoas deficiência estacione nestas vagas","Irrelevante",0,"","","","18/08/2017 13:31          ","['bomseriase', 'respeitassem', 'vagas', 'idosos', 'pessoas', 'deficiência', 'estacione', 'nestas', 'vagas']"
"bom dia informação cadastrada agradecemos contato","Irrelevante",0,"","","","18/08/2017 11:18         ","['bom', 'dia', 'informação', 'cadastrada', 'agradecemos', 'contato']"
"olá solicitar fiscalização favor agradecemos contato","Irrelevante",0,"","","","18/08/2017 11:04       ","['olá', 'solicitar', 'fiscalização', 'favor', 'agradecemos', 'contato']"
"olá solicitação favor agradecemos contato","Irrelevante",0,"","","","18/08/2017 11:03       ","['olá', 'solicitação', 'favor', 'agradecemos', 'contato']"
"vagas novo motociclistas faça inscrição","Irrelevante",0,"","","","18/08/2017 10:00          ","['vagas', 'novo', 'motociclistas', 'faça', 'inscrição']"
"bom dia informação registrada agradecemos contato","Irrelevante",0,"","","","18/08/2017 09:43         ","['bom', 'dia', 'informação', 'registrada', 'agradecemos', 'contato']"
"sentido lapa após radial leste via liberada relação interferência","Irrelevante",0,"Viaduto do Glicério - Liberdade, São Paulo - SP, Brazil",-23.5562425,-46.6303093,"18/08/2017 06:00      ","['sentido', 'lapa', 'após', 'radial', 'leste', 'via', 'liberada', 'relação', 'interferência']"
"sentido lapa interditado após devido interferência evite","Evento Urbano",3,"Av. Inajar de Souza, São Paulo - SP, Brazil",-23.4742664,-46.670079,"18/08/2017 05:31        ","['sentido', 'lapa', 'interditado', 'após', 'devido', 'interferência', 'evite']"
"interferência interditado sentido lapa após radial leste oeste evite","Evento Urbano",3,"Viaduto do Glicério - Liberdade, São Paulo - SP, Brazil",-23.5562425,-46.6303093,"18/08/2017 04:06      ","['interferência', 'interditado', 'sentido', 'lapa', 'após', 'radial', 'leste', 'oeste', 'evite']"
"semáforo pedestres fica tão pouco tempo verde posso iniciar travessia informe","Irrelevante",0,"","","","17/08/2017 23:30          ","['semáforo', 'pedestres', 'fica', 'tão', 'pouco', 'tempo', 'verde', 'posso', 'iniciar', 'travessia', 'informe']"
"estrada itapecerica via liberada relação interferência junto","Irrelevante",0,"Av. das Belezas, São Paulo - SP, Brazil",-23.6418391,-46.74287959999999,"17/08/2017 22:32        ","['estrada', 'itapecerica', 'via', 'liberada', 'relação', 'interferência', 'junto']"
"respeite sinalização existe organizar orientar auxiliar permitindo seguran","Irrelevante",0,"","","","17/08/2017 22:00        ","['respeite', 'sinalização', 'existe', 'organizar', 'orientar', 'auxiliar', 'permitindo', 'seguran']"
"interferência interditado faixa estrada itapecerica sentido junto","Evento Urbano",3,"Av. das Belezas, São Paulo - SP, Brazil",-23.6418391,-46.74287959999999,"17/08/2017 21:57        ","['interferência', 'interditado', 'faixa', 'estrada', 'itapecerica', 'sentido', 'junto']"
"","Irrelevante",0,"","","","          ","[]"
"olá informação registrada agradecemos contato","Irrelevante",0,"","","","17/08/2017 21:34          ","['olá', 'informação', 'registrada', 'agradecemos', 'contato']"
"noite informação registrada providencia","Irrelevante",0,"","","","17/08/2017 21:18          ","['noite', 'informação', 'registrada', 'providencia']"
"referente manifestação via liberada","Irrelevante",0,"Viaduto do Chá - Centro, São Paulo - SP, Brazil",-23.5466688,-46.6377687,"17/08/2017 21:01      ","['referente', 'manifestação', 'via', 'liberada']"
"via liberada relação interferência após","Irrelevante",0,"Av. das Nações Unidas, São Paulo - SP, Brazil",-23.6077583,-46.6973162,"17/08/2017 20:22       ","['via', 'liberada', 'relação', 'interferência', 'após']"
"referente manifestação momento manifestantes próximo evite","Evento Social",2,"Viaduto do Chá - Centro, São Paulo - SP, Brazil",-23.5466688,-46.6377687,"17/08/2017 19:55     ","['referente', 'manifestação', 'momento', 'manifestantes', 'próximo', 'evite']"
"sentido via liberada relação interferência","Irrelevante",0,"Av. 23 de Maio, São Paulo - SP, Brazil",-23.569242,-46.64089509999999,"17/08/2017 19:48      ","['sentido', 'via', 'liberada', 'relação', 'interferência']"
"referente manifestação momento manifestantes passeata junto pç frankilin sentido centro","Evento Social",2,"R. da Consolação, São Paulo - SP, Brazil",-23.5527045,-46.6588642,"17/08/2017 19:24       ","['referente', 'manifestação', 'momento', 'manifestantes', 'passeata', 'junto', 'pç', 'frankilin', 'sentido', 'centro']"
"interferência após interditado duas faixas sentido castelo local","Evento Urbano",3,"Av. das Nações Unidas, São Paulo - SP, Brazil",-23.6077583,-46.6973162,"17/08/2017 19:18     ","['interferência', 'após', 'interditado', 'duas', 'faixas', 'sentido', 'castelo', 'local']"
"implantado dia pedestre outras faixas travessia veja","Irrelevante",0,"","","","17/08/2017 19:00          ","['implantado', 'dia', 'pedestre', 'outras', 'faixas', 'travessia', 'veja']"
"via liberada relação interferência","Irrelevante",0,"Av. Celso Garcia, São Paulo - SP, Brazil",-23.5351863,-46.5828245,"17/08/2017 18:58       ","['via', 'liberada', 'relação', 'interferência']"
"referente manifestação momento manifestantes passeata junto sentido centro evite","Evento Social",2,"R. Fernando Albuquerque - Jardim Filhos da Terra, São Paulo - SP, Brazil",-23.4488133,-46.5784797,"17/08/2017 18:54     ","['referente', 'manifestação', 'momento', 'manifestantes', 'passeata', 'junto', 'sentido', 'centro', 'evite']"
"interferência interditado duas faixas junto paraiso sentido evite","Evento Urbano",3,"Av. 23 de Maio, São Paulo - SP, Brazil",-23.569242,-46.64089509999999,"17/08/2017 18:47      ","['interferência', 'interditado', 'duas', 'faixas', 'junto', 'paraiso', 'sentido', 'evite']"
"manifestação interditado sentido centro próximo evite","Evento Social",2,"R. da Consolação, São Paulo - SP, Brazil",-23.5527045,-46.6588642,"17/08/2017 18:41      ","['manifestação', 'interditado', 'sentido', 'centro', 'próximo', 'evite']"
"olá detalhar solicitação agradecemos contato","Irrelevante",0,"","","","17/08/2017 18:36         ","['olá', 'detalhar', 'solicitação', 'agradecemos', 'contato']"
"interferência sentido evite zl","Evento Urbano",3,"Av. Celso Garcia, São Paulo - SP, Brazil",-23.5351863,-46.5828245,"17/08/2017 18:18       ","['interferência', 'sentido', 'evite', 'zl']"
"falhas semafóricas reparadas breve possóvel agradecemos contato","Irrelevante",0,"","","","17/08/2017 17:50          ","['falhas', 'semafóricas', 'reparadas', 'breve', 'possóvel', 'agradecemos', 'contato']"
"olá cet assinou contrato empresa assumiu expectativa","Irrelevante",0,"","","","17/08/2017 17:48         ","['olá', 'cet', 'assinou', 'contrato', 'empresa', 'assumiu', 'expectativa']"
"olá informação cadastrada agradecemos contato","Irrelevante",0,"","","","17/08/2017 17:40         ","['olá', 'informação', 'cadastrada', 'agradecemos', 'contato']"
"olá informação registrada providencia agradecemos contato","Irrelevante",0,"","","","17/08/2017 17:39          ","['olá', 'informação', 'registrada', 'providencia', 'agradecemos', 'contato']"
"olá solicitar fiscalização favor agradecemos contato","Irrelevante",0,"","","","17/08/2017 17:17       ","['olá', 'solicitar', 'fiscalização', 'favor', 'agradecemos', 'contato']"
"interditado mutirão limpeza veja","Evento Urbano",3,"Ponte Octávio Frias de Oliveira - Jardim Panorama, São Paulo - SP, 04575-000, Brazil",-23.6127701,-46.6988729,"17/08/2017 16:00          ","['interditado', 'mutirão', 'limpeza', 'veja']"
"olá pode entrar contato ouvidoria utilizando protocolo","Irrelevante",0,"","","","17/08/2017 15:59        ","['olá', 'pode', 'entrar', 'contato', 'ouvidoria', 'utilizando', 'protocolo']"
"falhas semafóricas reparadas breve possóvel agradecemos contato","Irrelevante",0,"","","","17/08/2017 15:43          ","['falhas', 'semafóricas', 'reparadas', 'breve', 'possóvel', 'agradecemos', 'contato']"
"olá cet assinou contrato empresa assumiu expectativa","Irrelevante",0,"","","","17/08/2017 15:42         ","['olá', 'cet', 'assinou', 'contrato', 'empresa', 'assumiu', 'expectativa']"
"liberada relação interferência","Irrelevante",0,"Rua das Juntas Provisórias - Ipiranga, São Paulo - SP, Brazil",-23.5949011,-46.5976094,"17/08/2017 15:00        ","['liberada', 'relação', 'interferência']"
"quefaltetudomenos respeito pedestre äûûãûûã","Irrelevante",0,"","","","17/08/2017 14:04          ","['quefaltetudomenos', 'respeito', 'pedestre', 'äûûãûûã']"
"olá solicitar veóculos abandonados favor portal sp","Irrelevante",0,"","","","17/08/2017 14:03       ","['olá', 'solicitar', 'veóculos', 'abandonados', 'favor', 'portal', 'sp']"
"olá solicitar fiscalização favor momento infração agradecemos contato","Irrelevante",0,"","","","17/08/2017 14:01      ","['olá', 'solicitar', 'fiscalização', 'favor', 'momento', 'infração', 'agradecemos', 'contato']"
"interferência junto dois ocupa duas faixas sentido prudente","Evento Urbano",3,"Rua das Juntas Provisórias - Ipiranga, São Paulo - SP, Brazil",-23.5949011,-46.5976094,"17/08/2017 12:39        ","['interferência', 'junto', 'dois', 'ocupa', 'duas', 'faixas', 'sentido', 'prudente']"
"pessoas respeitam vagas idosos pessoas deficiência ôôôã","Irrelevante",0,"","","","17/08/2017 12:00          ","['pessoas', 'respeitam', 'vagas', 'idosos', 'pessoas', 'deficiência', 'ôôôã']"
"bom dia favor detalhar solicitação agradecemos contato","Irrelevante",0,"","","","17/08/2017 11:51        ","['bom', 'dia', 'favor', 'detalhar', 'solicitação', 'agradecemos', 'contato']"
"trajetos curtos use capacete preservar segurança salva vida","Irrelevante",0,"","","","17/08/2017 10:00        ","['trajetos', 'curtos', 'use', 'capacete', 'preservar', 'segurança', 'salva', 'vida']"
"olá solicitar semafórica favor grátis serviço agradecemos contato","Irrelevante",0,"","","","17/08/2017 09:32      ","['olá', 'solicitar', 'semafórica', 'favor', 'grátis', 'serviço', 'agradecemos', 'contato']"
"bom dia favor detalhar solicitação agradecemos contato","Irrelevante",0,"","","","17/08/2017 09:29        ","['bom', 'dia', 'favor', 'detalhar', 'solicitação', 'agradecemos', 'contato']"
"bom dia informação cadastrada agradecemos colaboração","Irrelevante",0,"","","","17/08/2017 09:25         ","['bom', 'dia', 'informação', 'cadastrada', 'agradecemos', 'colaboração']"
"saiba sobre operação pico aqui","Irrelevante",0,"","","","16/08/2017 23:30          ","['saiba', 'sobre', 'operação', 'pico', 'aqui']"
"interditado quarta quinta serviços","Evento Urbano",3,"Ac. Complexo Viário Tribunal de Justiça do Estado, São Paulo - SP, Brazil",-23.5860973,-46.673006,"16/08/2017 22:00         ","['interditado', 'quarta', 'quinta', 'serviços']"
"olá informação cadastrada agradecemos contato","Irrelevante",0,"","","","16/08/2017 21:39         ","['olá', 'informação', 'cadastrada', 'agradecemos', 'contato']"
"interditado mutirão limpeza nesta quarta quinta veja","Evento Urbano",3,"Ponte Octávio Frias de Oliveira - Jardim Panorama, São Paulo - SP, 04575-000, Brazil",-23.6127701,-46.6988729,"16/08/2017 19:30         ","['interditado', 'mutirão', 'limpeza', 'nesta', 'quarta', 'quinta', 'veja']"
"noite informação cadastrada agradecemos colaboração","Irrelevante",0,"","","","16/08/2017 19:19         ","['noite', 'informação', 'cadastrada', 'agradecemos', 'colaboração']"
"interditado sentidos desta quarta quinta limpeza","Evento Urbano",3,"Túnel Max Feffer, São Paulo - SP, Brazil",-23.5828312,-46.6860286,"16/08/2017 19:00        ","['interditado', 'sentidos', 'desta', 'quarta', 'quinta', 'limpeza']"
"interditado limpeza desta quarta quinta","Evento Urbano",3,"R. Asa Branca - Tamanduateí 8, Santo André - SP, Brazil",-23.6506703,-46.4951667,"16/08/2017 19:00         ","['interditado', 'limpeza', 'desta', 'quarta', 'quinta']"
"interditado monotrilho quarta quinta","Evento Urbano",3,"Av. Sapopemba, São Paulo - SP, Brazil",-23.6006133,-46.5120845,"16/08/2017 19:00         ","['interditado', 'monotrilho', 'quarta', 'quinta']"
"junto via liberada relação interferência","Irrelevante",0,"Via Prof. Simão Faiguenboim, São Paulo - SP, Brazil",-23.6238635,-46.709926,"16/08/2017 18:52        ","['junto', 'via', 'liberada', 'relação', 'interferência']"
"minhainfanciafoi participar cursos oferecidos cetet saiba","Irrelevante",0,"","","","16/08/2017 18:47          ","['minhainfanciafoi', 'participar', 'cursos', 'oferecidos', 'cetet', 'saiba']"
"interferência interditado duas faixas junto expressa sentido","Evento Urbano",3,"Via Prof. Simão Faiguenboim, São Paulo - SP, Brazil",-23.6238635,-46.709926,"16/08/2017 18:12       ","['interferência', 'interditado', 'duas', 'faixas', 'junto', 'expressa', 'sentido']"
"legalmesmoseria respeitassem faixa pedestres","Irrelevante",0,"","","","16/08/2017 18:04          ","['legalmesmoseria', 'respeitassem', 'faixa', 'pedestres']"
"olá solicitação cadastrada providências agradecemos contato","Irrelevante",0,"","","","16/08/2017 17:53         ","['olá', 'solicitação', 'cadastrada', 'providências', 'agradecemos', 'contato']"
"transamérica expo center tec monitorado nesta quarta quinta realização expo disneyû","Evento Social",2,"","","","16/08/2017 16:00         ","['transamérica', 'expo', 'center', 'tec', 'monitorado', 'nesta', 'quarta', 'quinta', 'realização', 'expo', 'disneyû']"
"senha falar ouvidoria agradecemos contato","Irrelevante",0,"","","","16/08/2017 15:43          ","['senha', 'falar', 'ouvidoria', 'agradecemos', 'contato']"
"solicitação anônima digite número protocolo solicitações digite mail","Irrelevante",0,"","","","16/08/2017 15:42          ","['solicitação', 'anônima', 'digite', 'número', 'protocolo', 'solicitações', 'digite', 'mail']"
"olá consultar solicitações portal sp favor acompanhe solicitação escolha","Irrelevante",0,"","","","16/08/2017 15:42       ","['olá', 'consultar', 'solicitações', 'portal', 'sp', 'favor', 'acompanhe', 'solicitação', 'escolha']"
"lá cet implantou projeto pólos geradores","Irrelevante",0,"","","","16/08/2017 14:11          ","['lá', 'cet', 'implantou', 'projeto', 'pólos', 'geradores']"
"abandonada via obrigado","Irrelevante",0,"","","","16/08/2017 13:45          ","['abandonada', 'via', 'obrigado']"
"olá favor portal sp veóculos abandonados veóculo carcaça","Irrelevante",0,"","","","16/08/2017 13:45        ","['olá', 'favor', 'portal', 'sp', 'veóculos', 'abandonados', 'veóculo', 'carcaça']"
"veóculo carcaça abandonada via agradecemos contato","Irrelevante",0,"","","","16/08/2017 13:40          ","['veóculo', 'carcaça', 'abandonada', 'via', 'agradecemos', 'contato']"
"olá solicitação favor portal sp veóculos abandonados","Irrelevante",0,"","","","16/08/2017 13:40       ","['olá', 'solicitação', 'favor', 'portal', 'sp', 'veóculos', 'abandonados']"
"denúncia má conduta funcionário cet obrigado","Irrelevante",0,"","","","16/08/2017 13:35          ","['denúncia', 'má', 'conduta', 'funcionário', 'cet', 'obrigado']"
"olá favor utilize portal sp formalizar reclamação conduta funcionário cet","Irrelevante",0,"","","","16/08/2017 13:35        ","['olá', 'favor', 'utilize', 'portal', 'sp', 'formalizar', 'reclamação', 'conduta', 'funcionário', 'cet']"
"ç vejo alguém parar fila dupla respeite demais condutores trânsitobomìätrânsitoseguro","Irrelevante",0,"","","","16/08/2017 12:18          ","['ç', 'vejo', 'alguém', 'parar', 'fila', 'dupla', 'respeite', 'demais', 'condutores', 'trânsitobomìätrânsitoseguro']"
"população sempre auxilia cet comunicando situações sobre mobilidade através","Irrelevante",0,"","","","16/08/2017 12:00          ","['população', 'sempre', 'auxilia', 'cet', 'comunicando', 'situações', 'sobre', 'mobilidade', 'através']"
"olá solicitar fiscalização favor momento infração","Irrelevante",0,"","","","16/08/2017 10:58      ","['olá', 'solicitar', 'fiscalização', 'favor', 'momento', 'infração']"
"olá sobre favor","Irrelevante",0,"","","","16/08/2017 10:45       ","['olá', 'sobre', 'favor']"
"îñóã chuvas redobre atenção condução veóculo principalmente frenagens","Irrelevante",0,"","","","16/08/2017 10:00         ","['îñóã', 'chuvas', 'redobre', 'atenção', 'condução', 'veóculo', 'principalmente', 'frenagens']"
"ñ clique aqui saber sobre proceder caso veóculo removido guinchamento","Irrelevante",0,"","","","15/08/2017 23:30          ","['ñ', 'clique', 'aqui', 'saber', 'sobre', 'proceder', 'caso', 'veóculo', 'removido', 'guinchamento']"
