"_id";"address";"dateTime";"lat";"lng";"text";"label";"class_label";"raw_tweet";"location_type";"tokens";"affected_code_lines"
901504439495929857;"Ponte Cruzeiro do Sul - Av. Cruzeiro do Sul - Luz, São Paulo - SP, 01109-100, Brazil";"8/26/17 14:59";-23.520162;-46.6251561;"liber via #zn interferenc relaca";"Urban Event";3;"Ponte Cruzeiro do Sul, via liberada em relação a interferência. #ZN";"GEOMETRIC_CENTER";"['liber', 'via', '#zn', 'interferenc', 'relaca']";"[35104, 32897, 33474, 33441, 32900, 35015, 33287, 35049, 35081, 33450, 33448, 33389, 33614, 35023, 33326, 33425, 33426, 33427, 34872, 33628, 33311]"
901500153122697216;"Via Prof. Simão Faiguenboim, São Paulo - SP, Brazil";"8/26/17 14:42";-23.623863500000002;-46.709926;"#zn sent ambos prox interferenc evit alc";"Urban Event";3;"Interferência interdita a Pte. Cruzeiro do Sul, ambos os sentidos próximo alça de acesso para a Marginal Tietê. Evite a região. #ZN";"GEOMETRIC_CENTER";"['#zn', 'sent', 'ambos', 'prox', 'interferenc', 'evit', 'alc']";"[33123, 32805, 34085, 34761, 35178, 33558, 34007, 34008, 32953, 32826, 32829]"
901492854756745216;"Av. Miguel Estéfano, Guarujá - SP, Brazil";"8/26/17 14:13";-23.9862766;-46.225588099999996;"#z permanec botan interdit jd junt obr porta";"Urban Event";3;"Av. Miguel Estefano, permanece interditada para obras junto ao portão do Jd. Botânico. #ZS";"GEOMETRIC_CENTER";"['#z', 'permanec', 'botan', 'interdit', 'jd', 'junt', 'obr', 'porta']";"[]"
901472369604263937;"Av. Miguel Estéfano, Guarujá - SP, Brazil";"8/26/17 12:52";-23.9862766;-46.225588099999996;"#z sent interferenc botan junt jd porta";"Urban Event";3;"Interferência interdita o sentido centro da Av. Miguel Estefano 4200, junto ao portão do Jd. Botânico.#ZS";"GEOMETRIC_CENTER";"['#z', 'sent', 'interferenc', 'botan', 'junt', 'jd', 'porta']";"[]"
901406247479541761;"Av. Miguel Estéfano, Guarujá - SP, Brazil";"8/26/17 8:29";-23.9862766;-46.225588099999996;"#z sent interferenc botan junt jd porta";"Urban Event";3;"Interferência interdita o sentido bairro  da Av. Miguel Estefano 4200, junto ao portão do Jd. Botânico.#ZS";"GEOMETRIC_CENTER";"['#z', 'sent', 'interferenc', 'botan', 'junt', 'jd', 'porta']";"[]"
901368634999746560;"Av. Francisco Matarazzo, São Paulo - SP, Brazil";"8/26/17 6:00";-23.5268109;-46.67313859999999;"monitor";"Urban Event";3;"Trânsito na Av. Francisco Matarazzo será monitorado hoje (26) e amanhã (27), das 7h às 19h, p/ ações do Cidade Linda https://t.co/zXYi2kUcSO";"GEOMETRIC_CENTER";"['monitor']";"[35072, 33668, 35083, 35084, 34191, 33182, 33581, 33326, 33200, 33206, 34107, 33211, 33596, 33214, 33348, 35274, 33354, 35022, 33359, 34128, 34132, 34016, 33635, 34149, 35051, 34033, 33269, 33656, 33657, 33276, 35069]"
901358812652765184;"Av. dos Ourives, São Paulo, Brazil";"8/26/17 5:21";-23.655306699999997;-46.6082043;"liber #z interferenc cursin relaca junt";"Urban Event";3;"Av. dos Ourives junto a Av. do Cursino, liberada em relação a interferência. #ZS";"GEOMETRIC_CENTER";"['liber', '#z', 'interferenc', 'cursin', 'relaca', 'junt']";"[35155, 34429]"
901285202852536322;"Av. dos Ourives, São Paulo, Brazil";"8/26/17 0:28";-23.655306699999997;-46.6082043;"#z sent cursin interferenc evit junt";"Urban Event";3;"Interferência interdita o sentido centro da Av. dos Ourives.  junto a Av. do Cursino. Evite a região. #ZS";"GEOMETRIC_CENTER";"['#z', 'sent', 'cursin', 'interferenc', 'evit', 'junt']";"[35155, 34429]"
901207011672674305;"Av. Santos Dumont - Parque Laguna, Taboão da Serra - SP, Brazil";"8/25/17 19:17";-23.611721399999997;-46.798066;"liber via interferenc relaca #zc";"Urban Event";3;"Avenida Santos Dumont, via liberada em relação a interferência. #ZC";"GEOMETRIC_CENTER";"['liber', 'via', 'interferenc', 'relaca', '#zc']";"[]"
901154335559737344;"Av. Santos Dumont - Parque Laguna, Taboão da Serra - SP, Brazil";"8/25/17 15:48";-23.611721399999997;-46.798066;"sant sent faix prox interferenc dua #zc";"Urban Event";3;"Interferência na Avenida Santos Dumont próximo a Avenida do Estado, interdita duas faixas, sentido Santana. #ZC";"GEOMETRIC_CENTER";"['sant', 'sent', 'faix', 'prox', 'interferenc', 'dua', '#zc']";"[]"
901107866983161856;"Viaduto Santa Efigênia, s/n - Centro, São Paulo - SP, 01031-001, Brazil";"8/25/17 12:43";-23.542955499999998;-46.635337299999996;"liber #zc manifestaca relaca";"Social Event";2;"Viaduto Santa Ifigênia liberado em relação a manifestação. #ZC";"ROOFTOP";"['liber', '#zc', 'manifestaca', 'relaca']";"[35072, 32900, 33284, 35081, 34061, 33425, 33427, 35104, 32805, 34861, 33198, 33457, 33462, 32826, 33468, 33342, 33343, 33476, 32837, 33348, 33610, 33226, 33356, 33229, 32846, 34127, 34128, 35160, 34393, 33121, 34789, 35050, 33389, 33391, 34427, 35196, 34045]"
901087330685136897;"R. Boa Vista - Centro, São Paulo - SP, Brazil";"8/25/17 11:22";-23.546365100000003;-46.6334714;"liber dezembr prox relaca #zc manifestaca";"Social Event";2;"R Boa Vista próximo da R Três de Dezembro, liberada em relação a manifestação. #ZC";"GEOMETRIC_CENTER";"['liber', 'dezembr', 'prox', 'relaca', '#zc', 'manifestaca']";"[33536, 34144, 34883, 34884, 33479, 35051, 32885, 34107, 35068, 35229, 33534, 33535]"
901081743238844418;"R. Boa Vista - Centro, São Paulo - SP, Brazil";"8/25/17 11:00";-23.546365100000003;-46.6334714;"dezembr prox evit mov #zc manifestaca";"Social Event";2;"Manifestação em movimento R Boa Vista, próximo da R Três de Dezembro. Evite a região. #ZC";"GEOMETRIC_CENTER";"['dezembr', 'prox', 'evit', 'mov', '#zc', 'manifestaca']";"[33536, 34144, 34883, 34884, 33479, 35051, 32885, 34107, 35068, 35229, 33534, 33535]"
900876346578087936;"Av. João Dias, São Paulo - SP, Brazil";"8/24/17 21:23";-23.6448055;-46.718852500000004;"liber #z sent interferenc relaca";"Urban Event";3;"Avenida João Dias sentido centro, antes da Ponte João Dias,  liberada em relação a interferência. #ZS";"GEOMETRIC_CENTER";"['liber', '#z', 'sent', 'interferenc', 'relaca']";"[32833, 32834, 32836, 34086, 32776, 35177, 34090, 34668, 34669, 35180, 32813, 32820, 32824, 32825, 32827, 32831]"
900859038099025927;"R. Comendador Miguel Calfat - Vila Nova Conceição, São Paulo - SP, Brazil";"8/24/17 20:15";-23.5930661;-46.6758825;"sext interdit";"Urban Event";3;"Túnel Arieta Calfat Khoury Farah será interditado pela @CETSP_ para manutenção das 23h30 às 4h30 de sexta (25): https://t.co/XdoNEY5RhN";"GEOMETRIC_CENTER";"['sext', 'interdit']";"[]"
900858825384873985;"Av. 23 de Maio, São Paulo - SP, Brazil";"8/24/17 20:14";-23.569242000000003;-46.64089509999999;"sant liber sent refer #zc manifestaca";"Social Event";2;"Referente manifestação:   Av. Vinte e Três de Maio sentido Santana.Pista liberada.#ZC";"GEOMETRIC_CENTER";"['sant', 'liber', 'sent', 'refer', '#zc', 'manifestaca']";"[]"
900855332339167233;"Túnel Sebastião Camargo - Moema, São Paulo - SP, Brazil";"8/24/17 20:00";-23.5903081;-46.6904532;"sext limp interdit";"Urban Event";3;"Túnel Sebastião Camargo será interditado pela @CETSP_ para limpeza das 23h30 às 4h30 de sexta (25): https://t.co/ahE2GQi9Ep";"GEOMETRIC_CENTER";"['sext', 'limp', 'interdit']";"[33123, 32805, 34085, 35178, 32953, 32826, 33564, 32829]"
900849817357864960;"R. Boa Vista - Centro, São Paulo - SP, Brazil";"8/24/17 19:38";-23.546365100000003;-46.6334714;"liber sant junt sent vd jacegu manifest refer #zc manifestaca";"Social Event";2;"Referente manifestação: R. Boa Vista liberada, manifestantes interdita  Av. Vinte e Três de Maio, sentido Santana junto Vd. Jaceguai. #ZC";"GEOMETRIC_CENTER";"['liber', 'sant', 'junt', 'sent', 'vd', 'jacegu', 'manifest', 'refer', '#zc', 'manifestaca']";"[33536, 34144, 34883, 34884, 33479, 35051, 32885, 34107, 35068, 35229, 33534, 33535]"
900840994450681856;"R. Boa Vista - Centro, São Paulo - SP, Brazil";"8/24/17 19:03";-23.546365100000003;-46.6334714;"#zc evit manifestaca passeat";"Social Event";2;"Manifestação em passeata interdita a Rua Boa Vista. Evite a Região. #ZC";"GEOMETRIC_CENTER";"['#zc', 'evit', 'manifestaca', 'passeat']";"[33536, 34144, 34883, 34884, 33479, 35051, 32885, 34107, 35068, 35229, 33534, 33535]"
900840036073168896;"Av. João Dias - Santo Amaro, São Paulo - SP, 04723-003, Brazil";"8/24/17 18:59";-23.6435241;-46.733974100000005;"#z sent faix interferenc dua";"Urban Event";3;"Interferência na Avenida João Dias, antes da Ponte João Dias interdita duas faixas, sentido centro. #ZS";"GEOMETRIC_CENTER";"['#z', 'sent', 'faix', 'interferenc', 'dua']";"[32769, 35204, 32773, 32776, 33548, 33549, 32781, 33551, 33553, 33556, 32797, 32798, 32799, 32800, 34083, 34084, 34085, 34090, 34867, 32820, 32824, 32825, 32826, 32827, 32829, 33982, 33983, 33984, 33985, 32834, 33986, 33987, 33989, 33990, 33991, 32831, 32833, 34757, 32836, 34008, 35177, 34668, 34669, 35180, 35191, 35192, 35193]"
900818886735663109;"Viaduto do Chá - Centro, São Paulo - SP, Brazil";"8/24/17 17:35";-23.5466688;-46.6377687;"liber via refer #zc manifestaca";"Social Event";2;"Referente manifestação no Viaduto do Chá, via liberada. #ZC";"GEOMETRIC_CENTER";"['liber', 'via', 'refer', '#zc', 'manifestaca']";"[33536, 33284, 34061, 35229, 32805, 34861, 34098, 32826, 34107, 34883, 34884, 32837, 33479, 32846, 35280, 35160, 34144, 33121, 33253, 34789, 35051, 33391, 32885, 35068, 34045, 33534, 33535]"
900814701734572032;"R. Cel. Xavier de Toledo, São Paulo - SP, Brazil";"8/24/17 17:18";-23.5476489;-46.6409859;"liber sent ambos vd manifest evit refer #zc manifestaca";"Social Event";2;"Referente manifestação: Rua Cel. Xavier de Toledo liberada, manifestantes interdita ambos os sentidos do Vd. do Chá.  Evite a Região. #ZC";"GEOMETRIC_CENTER";"['liber', 'sent', 'ambos', 'vd', 'manifest', 'evit', 'refer', '#zc', 'manifestaca']";"[33280, 34832, 33425, 34195, 34840, 33200, 33457, 34098, 34101, 34102, 33206, 34107, 33211, 33214, 35274, 35276, 35280, 33239, 34144, 33253, 33389, 33264, 34033, 33272, 35068, 35196]"
900811513837039617;"Via Prof. Simão Faiguenboim, São Paulo - SP, Brazil";"8/24/17 17:06";-23.623863500000002;-46.709926;"liber #zc interferenc relaca";"Urban Event";3;"Marginal Tietê liberada em relação a interferência. #ZC";"GEOMETRIC_CENTER";"['liber', '#zc', 'interferenc', 'relaca']";"[33123, 32805, 34085, 34761, 35178, 33558, 34007, 34008, 32953, 32826, 32829]"
900810610543398912;"R. Cel. Xavier de Toledo, São Paulo - SP, Brazil";"8/24/17 17:02";-23.5476489;-46.6409859;"#zc passeat evit abril altur manifestaca set";"Social Event";2;"Manifestação em passeata interdita a Rua Cel. Xavier de Toledo altura da Rua Sete de Abril. Evite a Região. #ZC";"GEOMETRIC_CENTER";"['#zc', 'passeat', 'evit', 'abril', 'altur', 'manifestaca', 'set']";"[33280, 34832, 33425, 34195, 34840, 33200, 33457, 34098, 34101, 34102, 33206, 34107, 33211, 33214, 35274, 35276, 35280, 33239, 34144, 33253, 33389, 33264, 34033, 33272, 35068, 35196]"
900804959872188416;"Via Prof. Simão Faiguenboim, São Paulo - SP, Brazil";"8/24/17 16:40";-23.623863500000002;-46.709926;"express sent castel #zc interferenc gov orest altur querc";"Urban Event";3;"Interferência na Marginal Tietê altura da Ponte Gov. Orestes Quércia interdita uma faixa, sentido Castelo, pista expressa. #ZC";"GEOMETRIC_CENTER";"['express', 'sent', 'castel', '#zc', 'interferenc', 'gov', 'orest', 'altur', 'querc']";"[33123, 32805, 34085, 34761, 35178, 33558, 34007, 34008, 32953, 32826, 32829]"
900507996819787776;"Via Prof. Simão Faiguenboim, São Paulo - SP, Brazil";"8/23/17 21:00";-23.623863500000002;-46.709926;"monitor";"Urban Event";3;"Trânsito na Marginal Pinheiros será monitorado das 23h00 de hoje (23) às 04h00 de amanhã (24), para manutenção: https://t.co/gsMOyzjAzA";"GEOMETRIC_CENTER";"['monitor']";"[33123, 32805, 34085, 34761, 35178, 33558, 34007, 34008, 32953, 32826, 32829]"
900492874860691456;"Túnel Max Feffer, São Paulo - SP, Brazil";"8/23/17 20:00";-23.5828312;-46.6860286;"sent anchiet interdit";"Urban Event";3;"Túnel Max Feffer será interditado, sentido Anchieta, das 23h30 às 4h30, para manutenção. Mais informações: https://t.co/goIn376QaY";"GEOMETRIC_CENTER";"['sent', 'anchiet', 'interdit']";"[32769, 33123, 34884, 32805, 35206, 33126, 34085, 34083, 34084, 33544, 34831, 34100, 32953, 32826, 34139, 33564, 32829, 34685]"
900260125235179520;"Av. Cangaíba, São Paulo - SP, Brazil";"8/23/17 4:35";-23.5065896;-46.52470350000001;"liber #zl interferenc relaca";"Urban Event";3;"Av. Cangaíba, antes da Rua Maria Teresa Assunção, liberada em relação a interferência. #ZL";"GEOMETRIC_CENTER";"['liber', '#zl', 'interferenc', 'relaca']";"[35104, 32900, 32903, 33711, 32913, 35124, 32922, 33470]"
900133154064920576;"Via Prof. Simão Faiguenboim, São Paulo - SP, Brazil";"8/22/17 20:10";-23.623863500000002;-46.709926;"liber express apo sent #zo interferenc refer";"Urban Event";3;"Referente interferência:  Marginal Pinheiros sentido Interlagos, pista expressa, após Ponte Eusébio Matoso.Pista liberada #ZO";"GEOMETRIC_CENTER";"['liber', 'express', 'apo', 'sent', '#zo', 'interferenc', 'refer']";"[33123, 32805, 34085, 34761, 35178, 33558, 34007, 34008, 32953, 32826, 32829]"
900130511145840640;"Túnel Fernando Vieira de Mello, São Paulo - SP, Brazil";"8/22/17 20:00";-23.5710091;-46.6911671;"interdit";"Urban Event";3;"Túnel Fernando Vieira de Mello será interditado hoje (22) e amanhã (23), das 23h30 às 4h30, para manutenção: https://t.co/mFsURZqIku";"GEOMETRIC_CENTER";"['interdit']";"[33280, 34693, 34694, 33544, 34831, 34832, 34196, 34840, 33564, 35230, 34083, 34084, 35109, 33191, 34856, 34857, 32815, 34098, 33336, 32953, 32834, 35011, 34883, 34761, 35147, 35276, 35278, 33232, 33233, 33236, 33241, 33114, 33243, 33116, 34138, 35162, 33372, 34144, 34139, 34659, 34660, 33253, 32869, 32871, 33258, 35179, 33131, 33389, 33264, 33272, 33275, 35196, 33277]"
900129214946566148;"Via Prof. Simão Faiguenboim, São Paulo - SP, Brazil";"8/22/17 19:55";-23.623863500000002;-46.709926;"express apo sent #zo permanec interferenc interdit refer";"Urban Event";3;"Referente interferência: Permanece interditada uma faixa Marg. Pinheiros, sentido Interlagos, pista expressa, após Ponte Eusébio Matoso. #ZO";"GEOMETRIC_CENTER";"['express', 'apo', 'sent', '#zo', 'permanec', 'interferenc', 'interdit', 'refer']";"[33123, 32805, 34085, 34761, 35178, 33558, 34007, 34008, 32953, 32826, 32829]"
900115169828843520;"Via Prof. Simão Faiguenboim, São Paulo - SP, Brazil";"8/22/17 18:59";-23.623863500000002;-46.709926;"express apo sent #zo faix interferenc dua";"Urban Event";3;"Interferência interdita duas faixas da Marginal Pinheiros, sentido Interlagos, pista expressa, após Ponte Eusébio Matoso. #ZO";"GEOMETRIC_CENTER";"['express', 'apo', 'sent', '#zo', 'faix', 'interferenc', 'dua']";"[33123, 32805, 34085, 34761, 35178, 33558, 34007, 34008, 32953, 32826, 32829]"
900100284445282306;"Via Prof. Simão Faiguenboim, São Paulo - SP, Brazil";"8/22/17 18:00";-23.623863500000002;-46.709926;"trech monitor sent mutira limp";"Urban Event";3;"Trecho da Marginal Pinheiros, sentido Interlagos, será monitorado, das 23h às 4h, p/ mutirão da limpeza. Saiba mais: https://t.co/m01l052OXr";"GEOMETRIC_CENTER";"['trech', 'monitor', 'sent', 'mutira', 'limp']";"[33123, 32805, 34085, 34761, 35178, 33558, 34007, 34008, 32953, 32826, 32829]"
900025820042887172;"Av. Ibirapuera, São Paulo - SP, Brazil";"8/22/17 13:04";-23.6018522;-46.660683299999995;"liber #z relaca interferenc vi junt bem";"Urban Event";3;"Av Ibirapuera junto a Av Bem-te-vi, liberada em relação a interferência. #ZS";"GEOMETRIC_CENTER";"['liber', '#z', 'relaca', 'interferenc', 'vi', 'junt', 'bem']";"[32776, 33032, 34062, 34210, 34090, 32939, 32813, 33966, 32831, 32833, 32837, 32838, 32966, 34246, 34758, 35147, 35278, 32849, 33372, 33121, 33122, 35175, 33130, 32879, 34045]"
900016030969462785;"Av. Ibirapuera, São Paulo - SP, Brazil";"8/22/17 12:25";-23.6018522;-46.660683299999995;"#z sent interferenc vi junt bem";"Urban Event";3;"Interferência na Av Ibirapuera, junto a Av Bem-te-vi, interdita totalmente o sentido bairro. #ZS";"GEOMETRIC_CENTER";"['#z', 'sent', 'interferenc', 'vi', 'junt', 'bem']";"[32776, 33032, 34062, 34210, 34090, 32939, 32813, 33966, 32831, 32833, 32837, 32838, 32966, 34246, 34758, 35147, 35278, 32849, 33372, 33121, 33122, 35175, 33130, 32879, 34045]"
899949289832677376;"R. Antônio de Oliveira - Chácara Santo Antônio (Zona Sul), São Paulo - SP, Brazil";"8/22/17 8:00";-23.6283767;-46.704631299999996;"vi obr vej interdit";"Urban Event";3;"Por conta de obras viárias, Rua Antonio de Oliveira será interditada, a partir das 9h de hoje (22). Veja: https://t.co/1brGJtAoVu";"GEOMETRIC_CENTER";"['vi', 'obr', 'vej', 'interdit']";"[33131, 34804, 35252]"
899859554720206849;"Via Prof. Simão Faiguenboim, São Paulo - SP, Brazil";"8/22/17 2:03";-23.623863500000002;-46.709926;"liber #z via itapaiun sent interferenc refer";"Urban Event";3;"Referente a interferência no acesso da Marginal Pinheiros, sentido Interlagos, para Ponte Itapaiuna, via liberada. #ZS";"GEOMETRIC_CENTER";"['liber', '#z', 'via', 'itapaiun', 'sent', 'interferenc', 'refer']";"[33123, 32805, 34085, 34761, 35178, 33558, 34007, 34008, 32953, 32826, 32829]"
899858354658476032;"Av. Marginal Tietê, São Paulo - SP, Brazil";"8/22/17 1:58";-23.5179509;-46.64946399999999;"liber express via #zn sent prox interferenc abraha walt refer";"Urban Event";3;"Referente a interferência na Marg. Tietê, sentido Ayrton Senna, pista expressa, próximo Pte. Jorn. Walter Abrahão, via liberada. #ZN";"GEOMETRIC_CENTER";"['liber', 'express', 'via', '#zn', 'sent', 'prox', 'interferenc', 'abraha', 'walt', 'refer']";"[]"
899845860024082432;"Via Prof. Simão Faiguenboim, São Paulo - SP, Brazil";"8/22/17 1:09";-23.623863500000002;-46.709926;"#z itapaiun sent interferenc evit";"Urban Event";3;"Interferência interdita acesso da Marginal Pinheiros, sentido Interlagos, para Ponte Itapaiuna. Evite a região. #ZS";"GEOMETRIC_CENTER";"['#z', 'itapaiun', 'sent', 'interferenc', 'evit']";"[33123, 32805, 34085, 34761, 35178, 33558, 34007, 34008, 32953, 32826, 32829]"
899835365892255744;"Av. Marginal Tietê, São Paulo - SP, Brazil";"8/22/17 0:27";-23.5179509;-46.64946399999999;"express #zn sent faix prox interferenc abraha walt evit";"Urban Event";3;"Interferência interdita 03 faixas da Marg. Tietê, sentido Ayrton Senna pista expressa, próximo Pte Jorn. Walter Abrahão. Evite a região. #ZN";"GEOMETRIC_CENTER";"['express', '#zn', 'sent', 'faix', 'prox', 'interferenc', 'abraha', 'walt', 'evit']";"[]"
899815261091573760;"Av. Marginal Tietê, São Paulo - SP, Brazil";"8/21/17 23:07";-23.5179509;-46.64946399999999;"liber express via sent prox interferenc orest refer querc";"Urban Event";3;"Referente interferência Marg. Tietê, sentido Ayrton Senna pista expressa,  próximo Pte Orestes Quércia, via liberada.";"GEOMETRIC_CENTER";"['liber', 'express', 'via', 'sent', 'prox', 'interferenc', 'orest', 'refer', 'querc']";"[]"
899804185084014592;"Via Prof. Simão Faiguenboim, São Paulo - SP, Brazil";"8/21/17 22:23";-23.623863500000002;-46.709926;"express sent prox interferenc orest querc";"Urban Event";3;"Interferência na Marginal Tietê sentido Ayrton Senna pista expressa,  próximo a Ponte Orestes Quércia.";"GEOMETRIC_CENTER";"['express', 'sent', 'prox', 'interferenc', 'orest', 'querc']";"[33123, 32805, 34085, 34761, 35178, 33558, 34007, 34008, 32953, 32826, 32829]"
899768095199305728;"Av. Sapopemba, São Paulo - SP, Brazil";"8/21/17 20:00";-23.6006133;-46.5120845;"trech monotrilh interdit seg obr sex";"Urban Event";3;"Trecho da Av Sapopemba será interditado, de seg (21) à sex (25), sempre das 23h30 às 5h, p/ obras do Monotrilho. https://t.co/h7FzyEEuFo";"GEOMETRIC_CENTER";"['trech', 'monotrilh', 'interdit', 'seg', 'obr', 'sex']";"[33506, 34407, 35145, 33675, 33867, 34391, 34393, 34395, 34397, 34014, 33502]"
899763342549676033;"Pte. Eusébio Matoso - Pinheiros, São Paulo - SP, Brazil";"8/21/17 19:41";-23.5723105;-46.701064200000005;"#zo mei interferenc sent";"Urban Event";3;"Interferência no meio da Ponte Eusébio Matoso, sentido centro. interdita uma faixa. #ZO";"GEOMETRIC_CENTER";"['#zo', 'mei', 'interferenc', 'sent']";"[33280, 35202, 33540, 34693, 34694, 33543, 35209, 34831, 34832, 33425, 34834, 34835, 34836, 34837, 34840, 34098, 35011, 35276, 33236, 33237, 33241, 33243, 33116, 34144, 34659, 34660, 33253, 33255, 33258, 35179, 35178, 33264, 33398, 35191, 33272, 33274, 33275, 35196, 33277, 33276]"
899752007766077441;"Av. das Nações Unidas, São Paulo - SP, Brazil";"8/21/17 18:56";-23.6842388;-46.691682;"refer #z liber interferenc";"Urban Event";3;"Referente interferência Av. das Nações Unidas acesso  da Pte. Ary Torres, pista liberada.#ZS";"GEOMETRIC_CENTER";"['refer', '#z', 'liber', 'interferenc']";"[34049, 33924, 33929, 33934, 33550, 33936, 33042, 33943, 33952, 34209, 33964, 33966, 32837, 32846, 32855, 35160, 34907, 35164, 32871, 32874, 32876, 32877, 32882, 33910, 33914, 33919]"
899738959605059584;"Av. das Nações Unidas, São Paulo - SP, Brazil";"8/21/17 18:04";-23.6842388;-46.691682;"#z sent castel faix interferenc dua local";"Urban Event";3;"Interferência na Av. das Nações Unidas, acesso da Ponte Eng. Ary Torres interdita duas faixas, sentido Castelo, pista local. #ZS";"GEOMETRIC_CENTER";"['#z', 'sent', 'castel', 'faix', 'interferenc', 'dua', 'local']";"[34049, 33924, 33929, 33934, 33550, 33936, 33042, 33943, 33952, 34209, 33964, 33966, 32837, 32846, 32855, 35160, 34907, 35164, 32871, 32874, 32876, 32877, 32882, 33910, 33914, 33919]"
899737956424048640;"Via Prof. Simão Faiguenboim, São Paulo - SP, Brazil";"8/21/17 18:00";-23.623863500000002;-46.709926;"vej serv interdico interdit";"Urban Event";3;"Marginal Tietê será parcialmente interditada, das 23h às 4h, p/ serviços de manutenção. Veja interdições e desvios: https://t.co/j8q1ELLfm8";"GEOMETRIC_CENTER";"['vej', 'serv', 'interdico', 'interdit']";"[33123, 32805, 34085, 34761, 35178, 33558, 34007, 34008, 32953, 32826, 32829]"
899692616937340930;"Túnel Max Feffer, São Paulo - SP, Brazil";"8/21/17 15:00";-23.5828312;-46.6860286;"serv interdit";"Urban Event";3;"Túnel Max Feffer será interditado das 23h30 de hoje às 4h30 de amanhã (22), p/ serviços de manutenção: https://t.co/caCJymJUDv";"GEOMETRIC_CENTER";"['serv', 'interdit']";"[32769, 33123, 34884, 32805, 35206, 33126, 34085, 34083, 34084, 33544, 34831, 34100, 32953, 32826, 34139, 33564, 32829, 34685]"
899304617657470976;"Av. Felipe Carrillo Puerto, São Paulo - SP, Brazil";"8/20/17 13:18";-23.666978;-46.7893513;"liber #z via sent prox relaca interferenc estr";"Urban Event";3;"Estrada de Itapecerica sentido centro, próximo da Av Felipe Carrillo Puerto, via liberada em relação a interferência. #ZS";"GEOMETRIC_CENTER";"['liber', '#z', 'via', 'sent', 'prox', 'relaca', 'interferenc', 'estr']";"[33984, 32787, 34652, 34692, 32791]"
899284928130670594;"Via Prof. Simão Faiguenboim, São Paulo - SP, Brazil";"8/20/17 12:00";-23.623863500000002;-46.709926;"terc segund interdit";"Urban Event";3;"Marginal Tietê será parcialmente interditada das 23h de segunda (21) às 4h de terça (22) p/ manutenção: https://t.co/tBrUT3Oo7m";"GEOMETRIC_CENTER";"['terc', 'segund', 'interdit']";"[33123, 32805, 34085, 34761, 35178, 33558, 34007, 34008, 32953, 32826, 32829]"
899202369220734977;"Av. Felipe Carrillo Puerto, São Paulo - SP, Brazil";"8/20/17 6:32";-23.666978;-46.7893513;"#z via sent prox interferenc interdit estr evit dev";"Urban Event";3;"Estrada de Itapecerica sentido centro, próximo da Av Felipe Carrillo Puerto, via interditada devido interferência. Evite a região. #ZS";"GEOMETRIC_CENTER";"['#z', 'via', 'sent', 'prox', 'interferenc', 'interdit', 'estr', 'evit', 'dev']";"[33984, 32787, 34652, 34692, 32791]"
899073524089987072;"Túnel 9 de Julho, São Paulo - SP, Brazil";"8/19/17 22:00";-23.562425199999996;-46.656176200000004;"ambos sent limp interdit";"Urban Event";3;"Túnel Daher Elias Cutait será interditado p/ limpeza, ambos sentidos, das 23h30 de dom(20) às 4h30 de 2ª-feira(21) https://t.co/jBUaczKEYc";"GEOMETRIC_CENTER";"['ambos', 'sent', 'limp', 'interdit']";"[33284, 32772, 34694, 35207, 34061, 34062, 34831, 34064, 35229, 33443, 34085, 32805, 34218, 32814, 33075, 32825, 32826, 32827, 34233, 32829, 34108, 34109, 35011, 33224, 35148, 33357, 33236, 34134, 34139, 33117, 33245, 33377, 33123, 34660, 34789, 33126, 35174, 33128, 33129, 34149, 33258, 32885, 33275, 32892, 34685]"
899031430650580992;"Via Prof. Simão Faiguenboim, São Paulo - SP, Brazil";"8/19/17 19:12";-23.623863500000002;-46.709926;"liber apo sent interferenc relaca";"Urban Event";3;"Marginal Pinheiros liberada sentido Interlagos em relação a interferência após Ponte Eusébio  Matoso.";"GEOMETRIC_CENTER";"['liber', 'apo', 'sent', 'interferenc', 'relaca']";"[33123, 32805, 34085, 34761, 35178, 33558, 34007, 34008, 32953, 32826, 32829]"
899027549367422976;"Via Prof. Simão Faiguenboim, São Paulo - SP, Brazil";"8/19/17 18:57";-23.623863500000002;-46.709926;"ocup express interferenc sent";"Urban Event";3;"Interferência na Marginal Pinheiros, sentido Interlagos, antes da Ponte Eusébio Matoso ocupa faixa da esquerda da pista expressa.";"GEOMETRIC_CENTER";"['ocup', 'express', 'interferenc', 'sent']";"[33123, 32805, 34085, 34761, 35178, 33558, 34007, 34008, 32953, 32826, 32829]"
903794334394396672;"Av. Rebouças, São Paulo - SP, Brazil";"09/01/2017 22:38";-23.565678;-46.68075409999999;"liber via junt sent #zo refer manifestaca";"Social Event";2;"Referente a manifestação na Avenida Rebouças, sentido bairro, via liberada junto à Av. Brig. Faria Lima #ZO";"GEOMETRIC_CENTER";"['liber', 'via', 'junt', 'sent', '#zo', 'refer', 'manifestaca']";"[33280, 34144, 35011, 34660, 33253, 34694, 33258, 33131, 35276, 34832, 33264, 34098, 34840, 33272, 33275, 35196, 33277, 35197]"
