text;label;class_label;address;lat;lng;dateTime
R Caraóbas sentido único, próximo da R Palestra Itália, via liberada em relação ao incêndio. #ZO;Irrelevante;0;;;;10/08/2017 07:59
Marginal Tietê sentido Ayrton Senna, pista central interditada, antes da Ponte da Vila Guilherme. Evite a região. #ZL;Evento Urbano;3;;;;10/08/2017 07:11
Incêndio interdita R Caraóbas sentido único, próximo da R Palestra Itália. Evite a região. #ZO;Acidente;1;;;;10/08/2017 07:06
Usar o celular enquanto dirige desvia a atenção no trânsito e aumenta o risco de acidentes. Preserve sua vida e de... https://t.co/Pi9K7jmUMU;Irrelevante;0;;;;09/08/2017 23:30
Trânsito na região do #BomRetiro é monitorado para obras, com duração prevista de 45 dias. Saiba mais: https://t.co/wpLasVWwnu;Evento Urbano;3;;;;09/08/2017 22:00
Trânsito na região do @AllianzParque é monitorado p/ realização do jogo @Palmeiras x @BarcelonaSCweb. Interdições: https://t.co/Gm0yzN1mIr;Evento Social;2;;;;09/08/2017 19:00
Referente manifestação Av. Paulista, pista liberada.#ZC;Irrelevante;0;Av. Paulista, São Paulo - SP, Brazil;-235.632.103;-466.542.503;09/08/2017 18:42
Av. Brasil liberada em relação a manifestação.#ZO;Irrelevante;0;Av. Brasil, Rio de Janeiro - RJ, Brazil;-228.611.732;-43.452.495;09/08/2017 18:27
Referente manifestação Av. Paulista, manifestantes bloqueiam agora o sentido paraóso junto Al. Min. Rocha Azevedo.Evite região #ZC;Evento Social;2;Av. Paulista, São Paulo - SP, Brazil;-235.632.103;-466.542.503;09/08/2017 18:23
Manifestação interdita sentido consolação da Av. Paulista junto ao MASP. Evite região #ZC;Evento Social;2;;;;09/08/2017 18:14
Rua Vergueiro liberada em relação a manifestação. #ZS;Irrelevante;0;Rua Vergueiro, São Paulo - SP, Brazil;-23.592.774;-466.211.295;09/08/2017 17:42
Manifestação interdita Avenida Brasil, altura da Alameda Gabriel Monteiro da Silva, sentido Ibirapuera. Evite a região. #ZO;Evento Social;2;Av. Brasil, Rio de Janeiro - RJ, Brazil;-228.611.732;-43.452.495;09/08/2017 17:37
Manifestação interdita o sentido centro da Rua Vergueiro, altura do Viaduto Beneficência Portuguesa. Evite a região. #ZS;Evento Social;2;;;;09/08/2017 17:18
@Marcelinho641 Olá, por favor, ligue grátis 1188 e solicite manutenção. Obrigado.;Irrelevante;0;;;;09/08/2017 16:24
Complexo Viário Maria Maluf será interditado, das 23h30 às 4h30, para serviços de manutenção. Alternativas: https://t.co/AVJ8NTw8Ds;Evento Urbano;3;;;;09/08/2017 16:00
#IrritanteMesmoÌä quando o motorista apressado de trás fica buzinando pedindo passagem. https://t.co/qCStneQNMJ;Irrelevante;0;;;;09/08/2017 14:40
Já conhece o nosso canal no YouTube? Inscreva-se! https://t.co/0QI10N6dxV https://t.co/doATpAY7Sm;Irrelevante;0;;;;09/08/2017 12:00
Em situações inesperadas como um pneu furado os agentes da CET estão nas ruas sempre dispostos a ajudar. https://t.co/wkzWNpH8SO;Irrelevante;0;;;;09/08/2017 11:04
Av Brig. Luis Antonio, sentido Centro liberada em relação a manifestação. #ZC;Irrelevante;0;;;;11/08/2017 11:28
@MariaAp22044468    Boa tarde! Sua informação foi cadastrada. A CET agradece o contato.;Irrelevante;0;;;;19/08/2017 17:36
Jardim Brasil será monitorado no domingo (20/08), das 07h30 às 18h00, para comemoração de aniversário do bairro. https://t.co/7aaFpP7oNM;Evento Social;2;;;;19/08/2017 16:00
Rua 24 de Maio será interditada, das 22h de sábado(19) às 22h de domingo(20), p/ inauguração do SESC 24 de Maio. https://t.co/qkkzydsr2O;Evento Social;2;;;;19/08/2017 12:00
‰_Ê•ã_Ù_Ğ Motoristas do Táxi Preto têm até 31/08 para comparecer ao DTP e aderir ao novo prazo de pagamento da outorga... https://t.co/W7o019jjUW;Irrelevante;0;;;;19/08/2017 10:00
Av. Guido Caloi sentido Interlagos próximo a Ponte Transamérica, via liberada em relação a interferência. #ZS;Irrelevante;0;Av. Guido Caloi, São Paulo - SP, Brazil;-236.555.284;-467.243.254;19/08/2017 07:02
Interferência na Av. Guido Caloi sentido Interlagos, próximo a ponte transamerica, ocupa duas faixas. Evite a região. #ZS;Evento Urbano;3;Av. Guido Caloi, São Paulo - SP, Brazil;-236.555.284;-467.243.254;19/08/2017 05:05
@ccruzsm Olá, sua informação foi cadastrada, agradecemos o contato!;Irrelevante;0;;;;19/08/2017 00:43
Disponóveis gratuitamente nas lojas virtuais dos sistemas operacionais: Android, IOS e Windows. Adquira o seu:... https://t.co/B0lVnokWfo;Irrelevante;0;;;;18/08/2017 23:30
Marginal Pinheiros liberada, referente a interferência  após Ponte da  Cidade Universitária.;Irrelevante;0;;;;18/08/2017 22:07
Trânsito será monitorado para o 124å» Aniversário da Vila Madalena, no sábado, das 10h00 às 22h00. Veja: https://t.co/mVWQsJy6eP;Evento Social;2;;;;18/08/2017 22:00
Interferência interdita faixa da esquerda da Marginal Pinheiros, pista expressa sentido Castelo Branco após a Ponte Cidade Universitária.;Evento Urbano;3;;;;18/08/2017 21:22
@willianmaiaode Boa noite! Sua solicitação foi cadastrada, agradecemos a colaboração.;Irrelevante;0;;;;18/08/2017 19:32
@RicardoRoquetti Olá, p/ solicitar fiscalização de trânsito, por favor, ligue p/ fone 1188, no momento da infração. Agradecemos o contato.;Irrelevante;0;;;;18/08/2017 18:07
Viaduto Pires do Rio, via liberada em relação a interferência. #ZL;Irrelevante;0;R. Pires do Rio - Belenzinho, São Paulo - SP, Brazil;-235.465.631;-466.011.807;18/08/2017 17:18
Interferência no meio do Viaduto Pires do Rio interdita uma faixa, sentido centro. #ZL;Evento Urbano;3;;;;18/08/2017 16:24
Avenida Inajar de Souza, via liberada em relação a interferência. #ZN;Irrelevante;0;Av. Inajar de Souza, São Paulo - SP, Brazil;-234.742.664;-46.670.079;18/08/2017 16:05
Circulação em via da Zona Sul será alterada a partir de sábado (19). Confira: https://t.co/dQXeQSzvWV;Irrelevante;0;;;;18/08/2017 16:00
@juliano45433069 Olá sua informação foi registrada para providencia. Agradecemos o contato.;Irrelevante;0;;;;18/08/2017 14:53
Motoristas do Táxi Preto têm até 31/08 para comparecer ao DTP e aderir ao novo prazo de pagamento da outorga... https://t.co/dKsIiiefeK;Irrelevante;0;;;;18/08/2017 14:00
#BomSeriaSe todos respeitassem as vagas para idosos e pessoas com deficiência.  Não estacione nestas vagas nem por... https://t.co/ZGDZXzQeOc;Irrelevante;0;;;;18/08/2017 13:31
@marciotorva Bom dia, sua informação foi cadastrada. Agradecemos o contato.;Irrelevante;0;;;;18/08/2017 11:18
@Isa65sp Olá, para solicitar fiscalização de trânsito, por favor, ligue para o fone 1188. Agradecemos o contato.;Irrelevante;0;;;;18/08/2017 11:04
@mpc_silva Olá, para sua solicitação, por favor, ligue para o fone 1188. Agradecemos o contato.;Irrelevante;0;;;;18/08/2017 11:03
Temos vagas para os dias 21 e 22 ou 29 e 30/08 no nosso novo espaço para motociclistas. Faça sua Inscrição! Acesse:... https://t.co/yE4G1cK8GJ;Irrelevante;0;;;;18/08/2017 10:00
@JRENATOSEG Bom dia! Sua informação foi registrada, agradecemos o contato.;Irrelevante;0;;;;18/08/2017 09:43
Viaduto do Glicério sentido Lapa, após a Radial Leste, via liberada em relação a interferência.  #ZC;Irrelevante;0;Viaduto do Glicério - Liberdade, São Paulo - SP, Brazil;-235.562.805;-4.663.078.729.999.990;18/08/2017 06:00
Av Inajar de Souza sentido Lapa, interditada após Av General Penha Brasil, devido interferência. Evite a região. #ZN;Evento Urbano;3;;;;18/08/2017 05:31
Interferência interdita Viaduto do Glicério, sentido Lapa, após a Radial Leste-Oeste. Evite a região. #ZC;Evento Urbano;3;Viaduto do Glicério - Liberdade, São Paulo - SP, Brazil;-235.562.805;-4.663.078.729.999.990;18/08/2017 04:06
Por que o semáforo de pedestres fica tão pouco tempo no verde? Quando posso iniciar a travessia? Informe-se em:... https://t.co/i3nRQIF0ri;Irrelevante;0;;;;17/08/2017 23:30
Estrada de Itapecerica, via liberada em relação a interferência, junto a Av. Das Belezas. #ZS;Irrelevante;0;;;;17/08/2017 22:32
Respeite a sinalização. Ela existe para organizar, orientar e auxiliar a todos no trânsito, permitindo mais seguran... https://t.co/X9rUhaRDnQ;Irrelevante;0;;;;17/08/2017 22:00
Interferência interdita uma faixa na Estrada de Itapecerica, sentido bairro, junto a Av. Das Belezas. #ZS;Evento Urbano;3;;;;17/08/2017 21:57
@haliana ;Irrelevante;0;;;;
"Olá sua informação foi registrada. Agradecemos o contato.""";Irrelevante;0;;;;17/08/2017 21:34
@vptwitando  Boa noite! Sua informação foi registrada para providencia;Irrelevante;0;;;;17/08/2017 21:18
Referente a manifestação no Viaduto do Chá, via liberada.;Irrelevante;0;Viaduto do Chá - Centro, São Paulo - SP, 01049-000, Brazil;-235.466.665;-466.377.639;17/08/2017 21:01
Avenida das Nações Unidas, via liberada em relação a interferência após Ponte Cidade Universitária. #ZO;Irrelevante;0;Av. das Nações Unidas, São Paulo - SP, Brazil;-236.077.223;-466.975.576;17/08/2017 20:22
Referente manifestação, no momento os manifestantes estão no Viaduto do Chá, próximo a R. Lóbero Badaró. Evite a Região.;Evento Social;2;Viaduto do Chá - Centro, São Paulo - SP, 01049-000, Brazil;-235.466.665;-466.377.639;17/08/2017 19:55
Avenida Vinte e Três de Maio, sentido Aeroporto, via liberada em relação a interferência. #ZS;Irrelevante;0;Av. 23 de Maio, São Paulo - SP, Brazil;-23.569.242;-4.664.089.509.999.990;17/08/2017 19:48
Referente  manifestação: No momento manifestantes estão em passeata na R. da Consolação junto a Pç. Frankilin Roosevelt, sentido centro.#ZC;Evento Social;2;R. da Consolação, São Paulo - SP, Brazil;-235.527.045;-466.588.642;17/08/2017 19:24
Interferência na Avenida das Nações Unidas, após Ponte Cidade Universitária interdita duas faixas, sentido Castelo, pista local. #ZO;Evento Urbano;3;Av. das Nações Unidas, São Paulo - SP, Brazil;-236.077.223;-466.975.576;17/08/2017 19:18
Foi implantado dia 14/08 o Programa 100% Pedestre em outras faixas de travessia sem semáforos em São Paulo. Veja:... https://t.co/JEQZKEKs3j;Irrelevante;0;;;;17/08/2017 19:00
Av. Celso Garcia, via liberada em relação a interferência.;Irrelevante;0;Av. Celso Garcia, São Paulo - SP, Brazil;-235.351.863;-465.828.245;17/08/2017 18:58
Referente a manifestação, no momento os manifestantes estão em passeata junto R. Fernando Albuquerque, sentido centro. Evite a região. #ZC;Evento Social;2;R. Fernando de Albuquerque - Consolação, São Paulo - SP, 01309-030, Brazil;-235.538.066;-46.657.958;17/08/2017 18:54
Interferência interdita duas faixas da Av. Vinte e três de Maio, junto ao Viaduto Paraiso, sentido Aeroporto.  Evite a região. #ZC;Evento Urbano;3;Av. 23 de Maio, São Paulo - SP, Brazil;-23.569.242;-4.664.089.509.999.990;17/08/2017 18:47
Manifestação interdita Rua Da Consolação, sentido Centro, próximo Av. Paulista Evite a região. #ZC;Evento Social;2;R. da Consolação, São Paulo - SP, Brazil;-235.527.045;-466.588.642;17/08/2017 18:41
@willianmaiaode  Olá, para detalhar sua solicitação ligue para o fone 1188. Agradecemos o contato.;Irrelevante;0;;;;17/08/2017 18:36
Interferência na Av. Celso Garcia 2294, sentido bairro. Evite a região. #ZL;Evento Urbano;3;Av. Celso Garcia, São Paulo - SP, Brazil;-235.351.863;-465.828.245;17/08/2017 18:18
@heldercjr  E que as falhas semafóricas sejam reparadas o mais breve possóvel. Agradecemos o contato.;Irrelevante;0;;;;17/08/2017 17:50
@heldercjr Olá, a CET assinou contrato com empresa que já assumiu manutenção de semáforos na região central e sul da cidade. A expectativa +;Irrelevante;0;;;;17/08/2017 17:48
@panoramazsul Olá! Sua informação foi cadastrada, agradecemos o contato.;Irrelevante;0;;;;17/08/2017 17:40
@willianmaiaode  Olá sua informação foi registrada para providencia. Agradecemos o contato.;Irrelevante;0;;;;17/08/2017 17:39
@PauloAu81903553 Olá, para solicitar fiscalização de trânsito, por favor, ligue 1188. Agradecemos o contato.;Irrelevante;0;;;;17/08/2017 17:17
Ponte Octavio Frias de Oliveira será interditada para mutirão de limpeza. Veja os horários em: https://t.co/rEADju2dPP;Evento Urbano;3;;;;17/08/2017 16:00
@sergiothestyle Olá, você pode entrar em contato com nossa Ouvidoria: https://t.co/XcjEuyiqML, utilizando o nå¼ de protocolo.;Irrelevante;0;;;;17/08/2017 15:59
@fjcr é que as falhas semafóricas sejam reparadas o mais breve possóvel. Agradecemos o contato.;Irrelevante;0;;;;17/08/2017 15:43
@fjcr Olá, a CET assinou contrato com empresa que já assumiu a manutenção de semáforos na região central e sul da cidade. A expectativa (+);Irrelevante;0;;;;17/08/2017 15:42
Avenida Juntas Provisórias liberada em relação a interferência. #ZS;Irrelevante;0;Rua das Juntas Provisórias - Ipiranga, São Paulo - SP, Brazil;-235.948.996;-4.659.762;17/08/2017 15:00
#QueFalteTudoMenos o respeito ao pedestre. _ÙÄ‰Û‰ªÛ•ã_Ù_ª_ÙÄ_Ù_¥_Ù_¦‰Û‰ªÛ•ã_Ù__Ù_¦ https://t.co/aw0p3pDZwx;Irrelevante;0;;;;17/08/2017 14:04
@PatriciaLopesP Olá, para solicitar remoção de veóculos abandonados, por favor, acesse o Portal #SP156: https://t.co/0kVk1pmqWK;Irrelevante;0;;;;17/08/2017 14:03
@fritoli Olá, para solicitar fiscalização de trânsito, por favor, ligue para o fone 1188, no momento da infração. Agradecemos o contato.;Irrelevante;0;;;;17/08/2017 14:01
Interferência na Av Juntas Provisórias, junto a R Dois de Julho, ocupa duas faixas do sentido Vila Prudente. #ZS;Evento Urbano;3;;;;17/08/2017 12:39
Pessoas que respeitam as vagas de idosos e de pessoas com deficiência. _ÙÔ_ÙÔ_ÙÔ‰_•ã https://t.co/F1PMzjSCaT;Irrelevante;0;;;;17/08/2017 12:00
@Gleison_Bep Bom dia, por favor, para detalhar sua solicitação ligue para fone 1188. Agradecemos o contato.;Irrelevante;0;;;;17/08/2017 11:51
Mesmo em trajetos curtos, use capacete. Além de preservar sua segurança, salva sua vida! _Ù_Ù_Ù https://t.co/M7yraZPNWR;Irrelevante;0;;;;17/08/2017 10:00
@g_uioliveira Olá, para solicitar manutenção semafórica, por favor, ligue grátis 1188, o serviço funciona 24hs. Agradecemos o contato.;Irrelevante;0;;;;17/08/2017 09:32
@GuiTrevisani Bom dia, por favor, para detalhar sua solicitação ligue para  fone 1188. Agradecemos o contato.;Irrelevante;0;;;;17/08/2017 09:29
@Tchelosc Bom dia! Sua informação foi cadastrada, agradecemos a colaboração.;Irrelevante;0;;;;17/08/2017 09:25
Saiba mais informações sobre a Operação Horário de Pico na cidade de São Paulo aqui: https://t.co/WmzewwEbF7 https://t.co/bltvld37AL;Irrelevante;0;;;;16/08/2017 23:30
Túnel Tribunal de Justiça será interditado, das 23h30 de quarta às 4h30 de quinta para serviços de manutenção https://t.co/NLZ2e9aHmH;Evento Urbano;3;;;;16/08/2017 22:00
@juliano45433069 Olá! Sua informação foi cadastrada, agradecemos o contato.;Irrelevante;0;;;;16/08/2017 21:39
Ponte Octavio Frias de Oliveira será interditado para mutirão de limpeza, nesta quarta à quinta. Veja: https://t.co/b5nEl4oLQQ;Evento Urbano;3;;;;16/08/2017 19:30
@RosaACL Boa noite! Sua informação foi cadastrada, agradecemos a colaboração.;Irrelevante;0;;;;16/08/2017 19:19
Túnel Max Feffer será interditado em ambos os sentidos, das 23h30 desta quarta às 4h30 de quinta, para limpeza https://t.co/xKO827PviX;Evento Urbano;3;;;;16/08/2017 19:00
Túnel Ayrton Senna II será interditado para limpeza, das 23h30 desta quarta às 04h30 de quinta https://t.co/eMZM9jqTLv;Evento Urbano;3;;;;16/08/2017 19:00
Avenida Sapopemba será interditada para obras do Monotrilho, das 23h00 de quarta às 05h00 de quinta  https://t.co/lGnrlO2ojw;Evento Urbano;3;;;;16/08/2017 19:00
Marginal Pinheiros, junto a Pte. Octavio Frias de Oliveira, via liberada em relação a interferência. #ZS;Irrelevante;0;;;;16/08/2017 18:52
#MinhaInfanciaFoi participar dos cursos oferecidos pelo CETET. Saiba mais em: https://t.co/kcrIYueIl7 https://t.co/PQP2VMEdoG;Irrelevante;0;;;;16/08/2017 18:47
Interferência interdita duas faixas da Marginal Pinheiros, junto a Pte. Octavio Frias de Oliveira, pista expressa, sentido Interlagos. #ZS;Evento Urbano;3;;;;16/08/2017 18:12
#LegalMesmoSeria se todos respeitassem a faixa de pedestres. https://t.co/L7li0vdUNX;Irrelevante;0;;;;16/08/2017 18:04
@rauni_schimpl  Olá! Sua solicitação foi cadastrada para providências, agradecemos o contato.;Irrelevante;0;;;;16/08/2017 17:53
Transamérica Expo Center (TEC) será monitorado nesta quarta e quinta, para realização do ‰ÛúExpo Disney‰Û. https://t.co/qT4P4nVFys;Evento Social;2;;;;16/08/2017 16:00
@altairp1000 ...senha: https://t.co/0kVk1pmqWK. Para falar com a Ouvidoria acesse: https://t.co/XcjEuyiqML. Agradecemos o contato.;Irrelevante;0;;;;16/08/2017 15:43
@altairp1000 ...Solicitação anônima > Digite o número do protocolo ou em Suas solicitações > digite seu e-mail e (+);Irrelevante;0;;;;16/08/2017 15:42
@altairp1000 Olá, para consultar suas solicitações no Portal #SP156, por favor, acesse em Acompanhe sua solicitação > escolha (+);Irrelevante;0;;;;16/08/2017 15:42
Lá nos #Anos80 a CET implantou o projeto Pólos Geradores de Tráfego https://t.co/aim1Hb9H9M https://t.co/m3fT5HkW5F;Irrelevante;0;;;;16/08/2017 14:11
@ttmionzinho ...abandonada na via pública: https://t.co/0kVk1pmqWK Obrigado.;Irrelevante;0;;;;16/08/2017 13:45
@ttmionzinho Olá, por favor, acesse o Portal #SP156 > Trânsito > Veóculos abandonados > Remoção de veóculo/carcaça (+);Irrelevante;0;;;;16/08/2017 13:45
@altairp1000 ...veóculo/carcaça abandonada na via pública: https://t.co/0kVk1pmqWK Agradecemos o contato.;Irrelevante;0;;;;16/08/2017 13:40
@altairp1000 Olá, para esta solicitação, por favor, acesse o Portal #SP156 > Trânsito > Veóculos abandonados > Remoção de (+);Irrelevante;0;;;;16/08/2017 13:40
@Leandrowfurtado ...Denúncia de má conduta de funcionário da CET: https://t.co/0kVk1pmqWK Obrigado.;Irrelevante;0;;;;16/08/2017 13:35
@Leandrowfurtado Olá, por favor, utilize o Portal #SP156 p/ formalizar sua reclamação em Trânsito > Conduta de funcionário da CET > (+);Irrelevante;0;;;;16/08/2017 13:35
"_Ù_÷_Ù_Ç_Ù_÷ ""Quando vejo alguém parar em fila dupla"". Respeite os demais condutores #TrânsitoBomÌäTrânsitoSeguro https://t.co/QjEF7RIBxp";Irrelevante;0;;;;16/08/2017 12:18
A população sempre auxilia a CET comunicando situações sobre o trânsito e a mobilidade da cidade através da Central... https://t.co/1dBaFK10s2;Irrelevante;0;;;;16/08/2017 12:00
@sergioquinze Olá, para solicitar fiscalização de trânsito, por favor, ligue para o fone 1188, no momento da infração.;Irrelevante;0;;;;16/08/2017 10:58
@Ricardo_Kanaan Olá, para informações sobre Rodózio Municipal, por favor, acesse: https://t.co/3pcJkhvQSM;Irrelevante;0;;;;16/08/2017 10:45
_ÙÎ¬_Ù_Ñ_ÙÕ¬‰÷Ó•ã Em dias de chuvas redobre a atenção na condução do veóculo, principalmente nas frenagens.... https://t.co/kAfKEplu14;Irrelevante;0;;;;16/08/2017 10:00
_Ù_Ñ Clique aqui para saber todas as informações sobre como proceder no caso de veóculo removido por guinchamento:... https://t.co/oKSYfZiQJY;Irrelevante;0;;;;15/08/2017 23:30
Conheça as Notas Técnicas, resultado de pesquisas e projetos realizados pelo corpo técnico da CET. Saiba mais em:... https://t.co/0k8sktKGzq;Irrelevante;0;;;;15/08/2017 22:00
As consequências podem alcançar alguém que você ama. Pense nisso. Não divulgue blitz! #SeBeberNãoDirija #Segurança https://t.co/TAFikTBmoD;Irrelevante;0;;;;15/08/2017 19:00
Marginal Pinheiros será interditada, das 23h00 de terça às 4h00 de quarta, para mutirão de limpeza. Veja mais em: https://t.co/twSk7xLNqJ;Evento Urbano;3;;;;15/08/2017 18:00
@everaldogouveia   Boa tarde!    Sua informação foi cadastrada. A CET agradece o contato.;Irrelevante;0;;;;15/08/2017 17:55
@TicianaH   Boa tarde!  Sua informação foi cadastrada.  A CET agradece o contato.;Irrelevante;0;;;;15/08/2017 17:26
@willianmaiaode Olá, sua informação foi cadastrada sob protocolo C38843649.;Irrelevante;0;;;;15/08/2017 16:12
@willianmaiaode @willianmaiaode Olá, sua informação foi cadastrada sob protocolo C38843649.;Irrelevante;0;;;;15/08/2017 16:08
Avenida Pires do Rio em São Miguel Paulista será interditada para obras até as 22h00 de quinta-feira (17/08) https://t.co/Wv3c82ps8P;Evento Urbano;3;Av. Pires do Rio, São Paulo - SP, Brazil;-235.149.092;-464.438.585;15/08/2017 16:00
@alexmcoe1 Olá, sua informação foi cadastrada. Agradecemos o contato!;Irrelevante;0;;;;15/08/2017 15:39
@willianmaiaode Olá, sua informação foi cadastrada. Agradecemos o contato!;Irrelevante;0;;;;15/08/2017 15:38
@CiminoLeoluca Olá, para essa solicitação, por favor, acesse o Portal #SP156: https://t.co/0kVk1pmqWK. Agradecemos o contato.;Irrelevante;0;;;;15/08/2017 14:41
@Sergiofui Olá, para essa solicitação, por favor, acesse o Portal #SP156: https://t.co/0kVk1pmqWK. Agradecemos o contato.;Irrelevante;0;;;;15/08/2017 14:37
@radiotransitofm Olá! Sua informação foi cadastrada. Agradecemos o contato.;Irrelevante;0;;;;15/08/2017 14:02
_Ù_÷_ÙÓ¤‰_ª•ã_ÙİÊ Realize sempre sua inspeção veicular antes de sair para passeios ou até mesmo para o trabalho. Zele pela segu... https://t.co/Jfv3tN9bVx;Irrelevante;0;;;;15/08/2017 12:00
Todo motociclista sabe: além de obrigatório, o uso do capacete pode reduzir a gravidade das lesões e evitar possóve... https://t.co/UBPStnMB5U;Irrelevante;0;;;;15/08/2017 10:00
@emucillo Olá, por favor, ligue grátis 1188 e solicite fiscalização, o serviço funciona 24hs. Obrigado.;Irrelevante;0;;;;15/08/2017 09:49
@gurgelo Olá, por favor, solicite fiscalização ligando grátis 1188, o serviço funciona 24hs. Agradecemos o contato.;Irrelevante;0;;;;15/08/2017 09:48
Secretaria Municipal de Mobilidade e Transportes leva Programa 100% Pedestre a outros pontos da Capital https://t.co/Qp9rOVyoef;Irrelevante;0;;;;14/08/2017 23:30
"_ÙÒ__ÙÒ Conheça o curso ""Segurança e Mobilidade"" oferecido gratuitamente pela @CETSP_. Informe-se:... https://t.co/hN0BM72rsv";Irrelevante;0;;;;14/08/2017 19:00
@DouglasGatusa Olá, para solicitar reparo de bueiro, por favor, acesse o Portal #SP156: https://t.co/MoehtdVLjv. Agradecemos o contato.;Irrelevante;0;;;;14/08/2017 17:45
Passagem sob a Praça Roosevelt será parcialmente interditada, em ambos os sentidos, para serviços de limpeza https://t.co/5h1XbWnWVf;Evento Urbano;3;;;;14/08/2017 16:00
Viaduto do Chá liberado em relação a manifestação.#ZC;Evento Social;2;Viaduto do Chá - Centro, São Paulo - SP, 01049-000, Brazil;-235.466.665;-466.377.639;14/08/2017 15:55
Referente manifestação, Rua Libero Badaró liberada. no momento  manifestantes interditam totalmente o Vd. do Chá. Evite a região. #ZC;Evento Social;2;R. Lóbero Badaró, São Paulo - SP, Brazil;-235.464.023;-466.362.263;14/08/2017 14:42
Manifestação interdita a Rua Libero Badaró próximo Av. São João. Evite a região. #ZC;Evento Social;2;03 Centro - R. Lóbero Badaró, 293 - Jardim da Saúde, São Caetano do Sul - SP, Brazil;-235.470.031;-466.368.818;14/08/2017 13:18
_Ù_¦‰Û‰ªÛ•ã_Ù_¦_ÙÄ‰Û‰ªÛ•ã_ÙÄ @smtsp_ leva Programa 100% Pedestre a outros pontos da cidade https://t.co/5eKcm34ItH https://t.co/dWLVQRWrHU;Irrelevante;0;;;;14/08/2017 13:10
Viaduto do Chá liberado em relação a manifestação. #ZC;Evento Social;2;Viaduto do Chá - Centro, São Paulo - SP, 01049-000, Brazil;-235.466.665;-466.377.639;14/08/2017 12:56
Referente a manifestação, no momento os manifestantes interditam totalmente o Vdto do Chá.  Evite a região. #ZC;Evento Social;2;;;;14/08/2017 12:36
Referente a manifestação, no movimento estão em deslocamento para a Pç. do Patriarca, evite a região.#ZC;Evento Social;2;;;;14/08/2017 12:21
Rua Maria Paula, liberada em relação a manifestação.#ZC.;Irrelevante;0;Rua Dona Maria Paula - Bela Vista, São Paulo - SP, Brazil;-235.519.267;-466.390.912;14/08/2017 12:12
Conheça o novo portal DSV Digital e faça a indicação online do condutor. Processo concluódo em até 10 dias! https://t.co/YWUdPZpke1;Irrelevante;0;;;;14/08/2017 12:00
@danielpsvale para a melhoria do trânsito na cidade de São Paulo. Agradecemos o contato.;Irrelevante;0;;;;14/08/2017 11:41
@danielpsvale procedimento correto a ser seguido. A CET reitera a importância da participação da população na busca de soluções (+);Irrelevante;0;;;;14/08/2017 11:41
@danielpsvale os agentes responsáveis pelas desmontagem da reversóvel no dia 04/08/17 foram identificados e orientados quanto ao (+);Irrelevante;0;;;;14/08/2017 11:41
@danielpsvale manhã e 17h às 20h no pico da tarde. A ocorrência descrita não obedece aos procedimentos operacionais e, por este motivo, (+);Irrelevante;0;;;;14/08/2017 11:40
@danielpsvale Olá, a Faixa Reversóvel da Ponte do Piqueri, tem Horário Operacional de atividade no peróodo das 6h às 9h no pico da (+);Irrelevante;0;;;;14/08/2017 11:40
@81Brandao Olá, para solicitar fiscalização, por favor, ligue para o fone 1188. Agradecemos o contato.;Irrelevante;0;;;;14/08/2017 11:05
@bruno_onaka Olá, para solicitar fiscalização de trânsito, por favor, ligue para o fone 1188, no momento da infração. Agradecemos o contato.;Irrelevante;0;;;;14/08/2017 11:03
Referente a manifestação defronte Câmara Municipal de SP, no momento ocupação total da via, evite a região.#ZC;Evento Social;2;;;;14/08/2017 10:42
Manifestação interdita Rua Maria Paula pista da esquerda, sentido único defronte Câmara Municipal de SP, evite a região.#ZC;Evento Social;2;;;;14/08/2017 10:40
"Você que já é habilitado e deseja dirigir com mais segurança, conheça o nosso curso ""Direção Defensiva"". Informe-se... https://t.co/DoLMrfuj4n";Irrelevante;0;;;;14/08/2017 10:00
@marcoss_1973 Olá, para solicitar manutenção semafórica, por favor, ligue grátis 1188, o serviço funciona 24hs. Agradecemos o contato.;Irrelevante;0;;;;14/08/2017 09:01
Trânsito na região do Transamérica Expo Center será monitorado para realização de evento ‰ÛúANDAV 2017‰Û. Saiba mais: https://t.co/DrRikMiC1g;Evento Social;2;;;;13/08/2017 23:30
_ÙÄ‰Û‰ªÛ•ã_ÙÄ O pedestre é o elemento mais frágil do trânsito. Respeite sempre a travessia e lembre-se: todos somos pedestr... https://t.co/7VHV4SzvsJ;Irrelevante;0;;;;13/08/2017 22:00
Referente à interferência na Av. Eng. Billings sentido Interlagos junto à Rua Barão de Antonina, pista liberada. #ZO;Irrelevante;0;Av. Marcos Paulo Gonçalves, 690 - Bonsucesso, Guarulhos - SP, Brazil;-234.093.823;-464.028.391;13/08/2017 19:09
Túnel Papa João Paulo II será interditado, sentido Aeroporto, na segunda, das 23h30 às 01h00, para manutenção. Veja: https://t.co/XItFGnGFQN;Evento Urbano;3;;;;13/08/2017 19:00
Referente à interferência na Rua Alba esquina com a Rua Barrânia, pista liberada. #ZS;Irrelevante;0;;;;13/08/2017 18:40
Interferência na Av. Eng. Billings sentido Interlagos junto à Rua Barão de Antonina ocupa faixa da direita. Evite a região. #ZO;Evento Urbano;3;Av. Marcos Paulo Gonçalves, 690 - Bonsucesso, Guarulhos - SP, Brazil;-234.093.823;-464.028.391;13/08/2017 18:20
